GI_ID,Latitude,Longitude,DEP_Contra,Asset_ID,DEP_Cont_1,Project_Ty,Row_Onsite,Project_Na,Asset_Type,Status,Asset_X_Co,Asset_Y_Co,Borough,Sewer_Type,Outfall,Waterbody,Street_Add,Nearest_In,BBL,Secondary,Community,City_Counc,Assembly_D,Asset_Leng,Asset_Widt,Asset_Area,GI_Feature,Tree_Latin,Tree_Commo,Constructi,Construc_1,Status_Gro
1100b,-73.8742480799961,40.6713710684787,GK26W5-06,134128,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019133.558,183900.0254,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1100c,-73.8742648400827,40.6714384908809,GK26W5-06,134129,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019128.8735,183924.5826,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,Gleditsia triacanthos var. inermis,Thornless Common Honeylocust,GK26W5-06,2,In Construction
1100f,-73.8743214933084,40.6716667860836,GK26W5-06,134132,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019113.0386,184007.7344,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1100g,-73.8743382380381,40.6717342106517,GK26W5-06,134133,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019108.3584,184032.2924,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1102a,-73.873891639105,40.6699321110244,GK26W5-06,134139,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019233.1893,183375.915,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5.5,110,Type C - SW Chamber,No Tree,N/A,GK26W5-06,2,In Construction
1107a,-73.8705538671632,40.6693683719171,GK26W5-06,134146,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020159.4094,183171.8797,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,13,5,65,Type C - SW Chamber,No Tree,N/A,GK26W5-06,2,In Construction
1110a,-73.871135630715,40.671710468636,GK26W5-06,134151,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019996.7683,184024.9332,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,13,5,65,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1110b,-73.8711728943978,40.6718613096194,GK26W5-06,134152,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019986.3506,184079.8736,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,19,5,95,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1110c,-73.8711930432524,40.6719424274944,GK26W5-06,134153,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019980.7179,184109.4189,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1110d,-73.8712097942642,40.6720098511537,GK26W5-06,134154,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1019976.0351,184133.9764,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042920061,,305,42,60,20,5,100,Standard,Styphnolobium japonicum 'Millstone',Millstone Japanese Pagodatree,GK26W5-06,2,In Construction
1114a,-73.8710949075828,40.6723704223741,GK26W5-06,134168,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020007.711,184265.3895,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042660017,,305,42,60,11,5,55,Standard,No Tree,N/A,GK26W5-06,2,In Construction
GS1151a,-73.8670876437991,40.6703736305804,GK26W5-06,134182,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1021120.4115,183539.5635,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042840050,,305,42,60,10,3.5,35,,No Tree,N/A,GK26W5-06,2,In Construction
GS1151b,-73.8672143746073,40.6703555257856,GK26W5-06,134183,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1021085.2659,183532.9141,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042840052,3042840051,305,42,60,12,3.5,42,,No Tree,N/A,GK26W5-06,2,In Construction
GS1151c,-73.8674916164306,40.6703151774178,GK26W5-06,134184,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1021008.3802,183518.0976,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042840057,3042840058,305,42,60,13,3.5,45.5,,No Tree,N/A,GK26W5-06,2,In Construction
1163b,-73.8700304930612,40.6698101796553,GK26W5-06,134187,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020304.3587,183333.0576,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044610001,,305,42,60,13,5,65,Type D,No Tree,N/A,GK26W5-06,2,In Construction
GS1180a,-73.8662647803097,40.6691656573253,GK26W5-06,134202,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1021349.3488,183099.8125,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044650041,,305,42,60,13,3.5,45.5,,No Tree,N/A,GK26W5-06,2,In Construction
GS1180b,-73.866175534266,40.669178653007,GK26W5-06,134203,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1021374.0992,183104.585,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044650041,,305,42,60,13,3.5,45.5,,No Tree,N/A,GK26W5-06,2,In Construction
1201b,-73.8632633318707,40.6725083963547,GK26W5-06,134230,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022180.0758,184318.9513,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3042740001,3042740055,305,42,60,11,5,55,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1263a,-73.858588263024,40.6702727068175,GK26W5-06,134259,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1023478.2306,183506.486,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044730037,,305,42,60,11,4,44,Standard,No Tree,N/A,GK26W5-06,2,In Construction
GS1303b,-73.8690707084833,40.6680957077752,GK26W5-06,134280,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWGS,In Construction,1020571.5424,182708.8241,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044850006,,305,42,60,12,3.5,42,,No Tree,N/A,GK26W5-06,2,In Construction
1310a,-73.8681057440627,40.6682921794456,GK26W5-06,134288,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020839.1285,182780.8058,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,12,6,72,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1310b,-73.8680942465387,40.6682463468241,GK26W5-06,134289,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020842.3432,182764.1125,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,12,6,72,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1310c,-73.8680761368874,40.6681738924065,GK26W5-06,134290,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020847.4068,182737.7229,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,16,6,96,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1310d,-73.868061962601,40.6681172719209,GK26W5-06,134291,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020851.37,182717.1004,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,16,6,96,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1310f,-73.8680167969531,40.6679351796975,GK26W5-06,134293,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020863.9995,182650.778,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,19,6,114,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1310g,-73.8680029487879,40.6678784816254,GK26W5-06,134294,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020867.8723,182630.1271,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,11,6,66,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1311b,-73.8678564983823,40.6672887983399,GK26W5-06,134296,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020908.8238,182415.3503,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,11,6,66,Standard,Prunus padus 'Summer Glow',Summer Glow Bird Cherry,GK26W5-06,2,In Construction
1311c,-73.8678672201145,40.6673319492726,GK26W5-06,134297,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020905.8257,182431.0669,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,11,6,66,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1312d,-73.8668154228932,40.6672198025187,GK26W5-06,134302,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021197.6736,182390.6506,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,20,5,100,Type A - Stone Columns,No Tree,N/A,GK26W5-06,2,In Construction
1313a,-73.8662153916697,40.6674679351916,GK26W5-06,134306,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021363.9943,182481.3059,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,20,6,120,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1313c,-73.8662504602715,40.6676092583307,GK26W5-06,134307,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021354.1871,182532.779,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,20,6,120,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1313e,-73.8662883197712,40.6677613799221,GK26W5-06,134308,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021343.5997,182588.1851,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,15,6,90,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1313g,-73.8663015598588,40.6678153417738,GK26W5-06,134309,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021339.8967,182607.8393,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044860001,,305,42,60,15,6,90,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1317a,-73.8661968417261,40.6681456432742,GK26W5-06,134312,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021368.7632,182728.2217,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,20,5,100,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1318a,-73.8660283785232,40.6674668644779,GK26W5-06,134313,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021415.8753,182480.9951,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,20,6,120,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1321c,-73.8644647813746,40.6675587002355,GK26W5-06,134314,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021849.5901,182515.1207,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,20,5,100,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1321L,-73.8635274500923,40.667693569356,GK26W5-06,134317,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022109.5437,182564.661,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,13,5,65,Standard,Taxodium distichum,Common Baldcypress,GK26W5-06,2,In Construction
1322a,-73.8632448280706,40.667734266559,GK26W5-06,134318,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022187.9241,182579.6104,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,20,5,100,Standard,Taxodium distichum,Common Baldcypress,GK26W5-06,2,In Construction
1322c,-73.8630698794494,40.6677594056811,GK26W5-06,134319,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022236.4431,182588.8451,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,20,5,100,Standard,Taxodium distichum,Common Baldcypress,GK26W5-06,2,In Construction
1322e,-73.8629322308878,40.6677790837786,GK26W5-06,134320,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022274.6176,182596.0741,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044880001,,305,42,60,15,5,75,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1349g,-73.8676330607802,40.6663901958851,GK26W5-06,134341,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020971.3038,182088.058,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1349a,-73.8674518195006,40.6656593756431,GK26W5-06,134342,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021021.9867,181821.8759,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,20,5,100,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1349d,-73.8675300980281,40.6659759319249,GK26W5-06,134343,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021000.096,181937.1733,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,12,5,60,Standard,Prunus padus 'Summer Glow',Summer Glow Bird Cherry,GK26W5-06,2,In Construction
1349f,-73.8675582504343,40.6660890361398,GK26W5-06,134344,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020992.2236,181978.3685,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,20,5,100,Standard,Prunus padus 'Summer Glow',Summer Glow Bird Cherry,GK26W5-06,2,In Construction
1349j,-73.8677121184641,40.6667087944783,GK26W5-06,134345,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020949.1963,182204.0992,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1349h,-73.8676704281828,40.6665395920051,GK26W5-06,134346,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020960.8551,182142.4715,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1349i,-73.8676966985369,40.6666467888918,GK26W5-06,134347,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020953.5082,182181.5153,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1351a,-73.8659349768143,40.6657669005473,GK26W5-06,134349,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021442.7343,181861.6906,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,12,5,60,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1352a,-73.8658252905567,40.6659001822025,GK26W5-06,134351,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021473.0894,181910.2954,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1352f,-73.8659148699173,40.6662587860643,GK26W5-06,134352,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021448.0381,182040.9067,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Standard,Zelkova serrata 'Wireless',Wireless Zelkova,GK26W5-06,2,In Construction
1352g,-73.8659347084955,40.6663378130389,GK26W5-06,134353,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021442.4904,182069.69,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,5,50,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1352j,-73.8659933351136,40.6665753183427,GK26W5-06,134354,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021426.0938,182156.1949,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,10,6,60,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1352m,-73.866033518875,40.666736199145,GK26W5-06,134355,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021414.8564,182214.7912,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045080001,,305,42,60,15,6,90,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1354a,-73.8656454592505,40.6659293870361,GK26W5-06,134361,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021522.9623,181921.012,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,10,5,50,Standard,Prunus padus 'Summer Glow',Summer Glow Bird Cherry,GK26W5-06,2,In Construction
1354b,-73.8656621118347,40.665997225632,GK26W5-06,134362,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021518.3046,181945.7204,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,10,5,50,Standard,Prunus padus 'Summer Glow',Summer Glow Bird Cherry,GK26W5-06,2,In Construction
1354c,-73.865738722173,40.6663050865389,GK26W5-06,134363,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021496.8793,182057.8501,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,20,5,100,Standard,Acer campestre,Field Maple,GK26W5-06,2,In Construction
1354d,-73.8657555160139,40.6663725039591,GK26W5-06,134364,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021492.1827,182082.405,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,20,5,100,Standard,Acer campestre,Field Maple,GK26W5-06,2,In Construction
1357a-1,-73.8627164564534,40.6662307920399,GK26W5-06,134367,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022335.3606,182032.0821,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,11,5.5,60.5,Standard,Acer campestre,Field Maple,GK26W5-06,2,In Construction
1358a,-73.8623553886249,40.6671465863186,GK26W5-06,134368,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022435.0041,182365.8886,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,20,6,120,Standard,Acer campestre,Field Maple,GK26W5-06,2,In Construction
1359a,-73.8631679568609,40.6676030116932,GK26W5-06,134370,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022209.324,182531.8239,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,20,6,120,Type C - SW Chamber,No Tree,N/A,GK26W5-06,2,In Construction
1359f,-73.8625959308615,40.667685298023,GK26W5-06,134371,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022367.9657,182562.0515,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045100001,,305,42,60,10,5,50,Standard,No Tree,N/A,GK26W5-06,2,In Construction
391B,-73.7939107664729,40.7199037003671,GQTI10-03,138698,3,Area-Wide,ROW,DDC TI-010 Phase 3,ROWB,In Construction,1041377.48,201624.06,Queens,Combined,TI-010,Flushing Creek,,,4070210001,,408,24,24,18,4,72,Standard,No Tree,N/A,GCTI10-03,Package-1,In Construction
1390a,-73.8662050254068,40.6642132520459,GK26W5-06,134394,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021368.6812,181295.5388,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045300001,,305,42,60,13,5,65,Type C - SW Chamber,No Tree,N/A,GK26W5-06,2,In Construction
1390b,-73.866237639678,40.6643452662088,GK26W5-06,134395,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1021359.5596,181343.6214,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045300001,,305,42,60,14,5,70,Type C - SW Chamber,No Tree,N/A,GK26W5-06,2,In Construction
1405a,-73.8608169851262,40.6650353942811,GK26W5-06,134400,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022863.0057,181597.3971,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045350001,,305,42,60,17,4,68,Standard,Prunus 'Okame',Okame Cherry,GK26W5-06,2,In Construction
1405b,-73.860831720797,40.6650947276624,GK26W5-06,134401,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022858.8833,181619.0074,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045350001,,305,42,60,17,4,68,Standard,No Tree,N/A,GK26W5-06,2,In Construction
1408a,-73.8691038817889,40.6632293470925,GK26W5-06,134415,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020564.989,180935.8599,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045460054,,305,42,60,12,5,60,Standard,Maackia amurensis,Amur Maackia,GK26W5-06,2,In Construction
1412a,-73.8690708122962,40.6634427036125,GK26W5-06,134417,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1020574.0474,181013.6053,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045460054,,305,42,60,10,4.5,45,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1452a,-73.8615181267337,40.662924943517,GK26W5-06,134446,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022669.7064,180828.1932,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3045700141,,305,42,60,17,4.5,76.5,Type D,No Tree,N/A,GK26W5-06,2,In Construction
1468a,-73.8608979185832,40.6691167870848,GK26W5-06,134448,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022838.1914,183084.3263,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920004,,305,42,60,19,5,95,Type C - SW Chamber,No Tree,N/A,GK26W5-06,3,In Construction
1469a,-73.8606872951564,40.668269936817,GK26W5-06,134449,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022897.1109,182775.888,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920002,,305,42,60,10,5,50,Standard,No Tree,N/A,GK26W5-06,3,In Construction
1469b,-73.8607487603224,40.6685164955421,GK26W5-06,134450,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022879.9169,182865.6891,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920002,,305,42,60,20,5,100,Standard,Quercus bicolor,Swamp White Oak,GK26W5-06,3,In Construction
1469c,-73.8607692212966,40.6685979906059,GK26W5-06,134451,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022874.1936,182895.371,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920002,,305,42,60,10,5,50,Standard,No Tree,N/A,GK26W5-06,3,In Construction
1470a,-73.8611055137475,40.668042400649,GK26W5-06,134452,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022781.2233,182692.806,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920002,,305,42,60,20,5,100,Standard,Tilia mongolica 'Harvest Gold',Harvest Gold Mongolian Linden,GK26W5-06,3,In Construction
1470b,-73.8613450376558,40.6680076488942,GK26W5-06,134453,3,Area-Wide,ROW,EDC 26W-005 Phase 3,ROWB,In Construction,1022714.7962,182680.0397,Brooklyn,Combined,26W-005,Jamaica Bay and Tributaries,,,3044920004,,305,42,60,10,5,50,Standard,No Tree,N/A,GK26W5-06,3,In Construction
